,0,1,2
2945,-43.9552,86.662,169.5756
2946,-43.9552,86.662,169.5756
2947,-43.9552,86.662,169.5756
2948,-43.9552,86.662,169.5756
2949,-43.9552,86.662,169.5756
2950,-43.9552,86.662,169.5756
2951,-43.9552,86.662,169.5756
2952,-43.9552,86.662,169.5756
2953,-43.9552,86.662,169.5756
2954,-44.2916,13.5917,281.2851
2955,-44.4021,37.8848,305.0645
2956,-44.4021,37.8848,305.0645
2957,-44.4021,37.8848,305.0645
2958,-44.4021,37.8848,305.0645
2959,-44.4021,37.8848,305.0645
2960,-44.4021,37.8848,305.0645
2961,-44.4021,37.8848,305.0645
2962,-44.4021,37.8848,305.0645
2963,-44.4021,37.8848,305.0645
2964,-44.4021,37.8848,305.0645
2965,-44.4021,37.8848,305.0645
2966,-44.4021,37.8848,305.0645
2967,-44.4021,37.8848,305.0645
2968,-44.4021,37.8848,305.0645
2969,-44.4021,37.8848,305.0645
2970,-44.4021,37.8848,305.0645
2971,-44.4021,37.8848,305.0645
2972,-44.4021,37.8848,305.0645
2973,-44.6046,-90.6307,172.167
2974,-44.6046,-90.6307,172.167
2975,-44.6046,-90.6307,172.167
2976,-44.6046,-90.6307,172.167
2977,-44.6046,-90.6307,172.167
2978,-44.6046,-90.6307,172.167
2979,-44.6046,-90.6307,172.167
2980,-44.6046,-90.6307,172.167
2981,-44.6046,-90.6307,172.167
2982,-44.6046,-90.6307,172.167
2983,-44.6046,-90.6307,172.167
2984,-44.6046,-90.6307,172.167
2985,-44.6046,-90.6307,172.167
2986,-44.6046,-90.6307,172.167
2987,-44.6046,-90.6307,172.167
2988,-44.6046,-90.6307,172.167
2989,-44.6046,-90.6307,172.167
2990,-44.6046,-90.6307,172.167
2991,-44.6046,-90.6307,172.167
2992,-44.6046,-90.6307,172.167
2993,-44.6046,-90.6307,172.167
2994,-44.6046,-90.6307,172.167
2995,-44.6046,-90.6307,172.167
2996,-44.6046,-90.6307,172.167
2997,-44.6046,-90.6307,172.167
2998,-44.6046,-90.6307,172.167
2999,-44.6046,-90.6307,172.167
3000,-44.6046,-90.6307,172.167
3001,-44.6046,-90.6307,172.167
3002,-44.6046,-90.6307,172.167
3003,-44.6046,-90.6307,172.167
3004,-44.6046,-90.6307,172.167
3005,-44.6046,-90.6307,172.167
3006,-44.6046,-90.6307,172.167
3007,-44.6046,-90.6307,172.167
3008,-44.6046,-90.6307,172.167
3009,-44.6046,-90.6307,172.167
3010,-44.6046,-90.6307,172.167
3011,-44.6046,-90.6307,172.167
3012,-44.6046,-90.6307,172.167
3013,-44.6046,-90.6307,172.167
3014,-44.6046,-90.6307,172.167
3015,-44.6046,-90.6307,172.167
3016,-44.6046,-90.6307,172.167
3017,-44.6046,-90.6307,172.167
3018,-44.6046,-90.6307,172.167
3019,-44.6046,-90.6307,172.167
3020,-44.6046,-90.6307,172.167
3021,-44.6046,-90.6307,172.167
3022,-44.6046,-90.6307,172.167
3023,-44.6046,-90.6307,172.167
3024,-44.6046,-90.6307,172.167
3025,-44.6046,-90.6307,172.167
3026,-44.6046,-90.6307,172.167
3027,-44.6046,-90.6307,172.167
3028,-44.6046,-90.6307,172.167
3029,-44.6046,-90.6307,172.167
3030,-44.6046,-90.6307,172.167
3031,-44.6046,-90.6307,172.167
3032,-44.6046,-90.6307,172.167
3033,-44.6046,-90.6307,172.167
3034,-44.6046,-90.6307,172.167
3035,-44.6046,-90.6307,172.167
3036,-44.6046,-90.6307,172.167
3037,-44.6046,-90.6307,172.167
3038,-44.6046,-90.6307,172.167
3039,-44.6046,-90.6307,172.167
3040,-44.6046,-90.6307,172.167
3041,-44.6046,-90.6307,172.167
3042,-44.6046,-90.6307,172.167
3043,-44.6046,-90.6307,172.167
3044,-44.6046,-90.6307,172.167
3045,-44.6046,-90.6307,172.167
3046,-44.6046,-90.6307,172.167
3047,-44.6046,-90.6307,172.167
3048,-44.6046,-90.6307,172.167
3049,-44.6046,-90.6307,172.167
3050,-44.6046,-90.6307,172.167
3051,-44.6046,-90.6307,172.167
3052,-44.6046,-90.6307,172.167
3053,-44.6046,-90.6307,172.167
3054,-44.6046,-90.6307,172.167
3055,-44.6046,-90.6307,172.167
3056,-44.6046,-90.6307,172.167
3057,-44.6046,-90.6307,172.167
3058,-44.6046,-90.6307,172.167
3059,-44.6046,-90.6307,172.167
3060,-44.6046,-90.6307,172.167
3061,-44.6046,-90.6307,172.167
3062,-44.6046,-90.6307,172.167
3063,-44.6046,-90.6307,172.167
3064,-44.6046,-90.6307,172.167
3065,-44.6046,-90.6307,172.167
3066,-44.6046,-90.6307,172.167
3067,-44.6046,-90.6307,172.167
3068,-44.6046,-90.6307,172.167
3069,-44.6046,-90.6307,172.167
3070,-44.6046,-90.6307,172.167
3071,-44.6046,-90.6307,172.167
3072,-44.6046,-90.6307,172.167
3073,-44.6658,56.2401,230.7845
3074,-44.6658,56.2401,230.7845
3075,-44.6658,56.2401,230.7845
3076,-44.6658,56.2401,230.7845
3077,-44.6658,56.2401,230.7845
3078,-44.6658,56.2401,230.7845
3079,-44.6658,56.2401,230.7845
3080,-44.6658,56.2401,230.7845
3081,-44.6658,56.2401,230.7845
3082,-44.6658,56.2401,230.7845
3083,-44.6658,56.2401,230.7845
3084,-44.6658,56.2401,230.7845
3085,-44.6658,56.2401,230.7845
3086,-44.6658,56.2401,230.7845
3087,-44.6658,56.2401,230.7845
3088,-44.6658,56.2401,230.7845
3089,-44.6658,56.2401,230.7845
3090,-44.6658,56.2401,230.7845
3091,-44.6658,56.2401,230.7845
3092,-44.6658,56.2401,230.7845
3093,-44.6658,56.2401,230.7845
3094,-44.6658,56.2401,230.7845
3095,-44.6658,56.2401,230.7845
3096,-44.6658,56.2401,230.7845
3097,-44.6658,56.2401,230.7845
3098,-44.6658,56.2401,230.7845
3099,-44.6658,56.2401,230.7845
3100,-44.6658,56.2401,230.7845
3101,-44.6658,56.2401,230.7845
3102,-44.6658,56.2401,230.7845
3103,-44.8338,-117.4105,329.403
3104,-44.8338,-117.4105,329.403
3105,-44.8338,-117.4105,329.403
3106,-44.8338,-117.4105,329.403
3107,-45.2539,-66.405,224.4389
3108,-45.2539,-66.405,224.4389
3109,-45.2539,-66.405,224.4389
3110,-45.2539,-66.405,224.4389
3111,-45.2539,-66.405,224.4389
3112,-45.2539,-66.405,224.4389
3113,-45.4356,-7.66,248.6767
3114,-45.4356,-7.66,248.6767
3115,-45.4356,-7.66,248.6767
3116,-45.4356,-7.66,248.6767
3117,-45.4356,-7.66,248.6767
3118,-45.4356,-7.66,248.6767
3119,-45.4356,-7.66,248.6767
3120,-45.4356,-7.66,248.6767
3121,-45.4356,-7.66,248.6767
3122,-45.4356,-7.66,248.6767
3123,-46.3254,14.7287,337.0595
3124,-46.3254,14.7287,337.0595
3125,-46.3254,14.7287,337.0595
3126,-46.3254,14.7287,337.0595
3127,-46.3254,14.7287,337.0595
3128,-46.3254,14.7287,337.0595
3129,-46.3254,14.7287,337.0595
3130,-46.3254,14.7287,337.0595
3131,-46.3254,14.7287,337.0595
3132,-46.3254,14.7287,337.0595
3133,-46.3254,14.7287,337.0595
3134,-46.3254,14.7287,337.0595
3135,-46.3254,14.7287,337.0595
3136,-46.3254,14.7287,337.0595
3137,-46.3254,14.7287,337.0595
3138,-46.3254,14.7287,337.0595
3139,-46.3254,14.7287,337.0595
3140,-46.3254,14.7287,337.0595
3141,-46.3254,14.7287,337.0595
3142,-46.3254,14.7287,337.0595
3143,-46.3254,14.7287,337.0595
3144,-46.3254,14.7287,337.0595
3145,-46.3254,14.7287,337.0595
3146,-46.3254,14.7287,337.0595
3147,-46.3254,14.7287,337.0595
3148,-46.3254,14.7287,337.0595
3149,-46.3254,14.7287,337.0595
3150,-46.3254,14.7287,337.0595
3151,-46.3254,14.7287,337.0595
3152,-46.3254,14.7287,337.0595
3153,-46.3254,14.7287,337.0595
3154,-46.5529,-94.3087,363.9669
3155,-46.5529,-94.3087,363.9669
3156,-46.8899,19.4829,383.1967
3157,-46.8899,19.4829,383.1967
3158,-46.8899,19.4829,383.1967
3159,-46.8899,19.4829,383.1967
3160,-47.5512,-17.8771,183.1816
3161,-47.5512,-17.8771,183.1816
3162,-47.5512,-17.8771,183.1816
3163,-47.5512,-17.8771,183.1816
3164,-47.5512,-17.8771,183.1816
3165,-47.5512,-17.8771,183.1816
3166,-47.5512,-17.8771,183.1816
3167,-47.5512,-17.8771,183.1816
3168,-47.5512,-17.8771,183.1816
3169,-47.5512,-17.8771,183.1816
3170,-47.5512,-17.8771,183.1816
3171,-47.5512,-17.8771,183.1816
3172,-47.5512,-17.8771,183.1816
3173,-48.5567,189.0478,272.4979
3174,-48.5567,189.0478,272.4979
3175,-48.5567,189.0478,272.4979
3176,-48.7917,38.7287,215.2906
3177,-48.7917,38.7287,215.2906
3178,-48.7917,38.7287,215.2906
3179,-48.7917,38.7287,215.2906
3180,-48.7917,38.7287,215.2906
3181,-48.7917,38.7287,215.2906
3182,-48.7917,38.7287,215.2906
3183,-48.7917,38.7287,215.2906
3184,-48.7917,38.7287,215.2906
3185,-48.7917,38.7287,215.2906
3186,-48.7917,38.7287,215.2906
3187,-48.7917,38.7287,215.2906
3188,-48.7917,38.7287,215.2906
3189,-48.7917,38.7287,215.2906
3190,-48.7917,38.7287,215.2906
3191,-48.7917,38.7287,215.2906
3192,-48.7917,38.7287,215.2906
3193,-48.7917,38.7287,215.2906
3194,-48.7917,38.7287,215.2906
3195,-48.7917,38.7287,215.2906
3196,-48.7917,38.7287,215.2906
3197,-48.7917,38.7287,215.2906
3198,-48.7917,38.7287,215.2906
3199,-48.7917,38.7287,215.2906
3200,-48.7917,38.7287,215.2906
3201,-48.7917,38.7287,215.2906
3202,-48.7917,38.7287,215.2906
3203,-48.7917,38.7287,215.2906
3204,-48.7917,38.7287,215.2906
3205,-48.7917,38.7287,215.2906
3206,-49.8376,56.9157,210.3432
3207,-49.8376,56.9157,210.3432
3208,-49.8376,56.9157,210.3432
3209,-49.8376,56.9157,210.3432
3210,-49.8376,56.9157,210.3432
3211,-49.8376,56.9157,210.3432
3212,-49.8376,56.9157,210.3432
3213,-49.8376,56.9157,210.3432
3214,-49.8376,56.9157,210.3432
3215,-49.8376,56.9157,210.3432
3216,-49.8376,56.9157,210.3432
3217,-49.8376,56.9157,210.3432
3218,-49.8376,56.9157,210.3432
3219,-49.8376,56.9157,210.3432
3220,-49.8376,56.9157,210.3432
3221,-49.8376,56.9157,210.3432
3222,-49.8376,56.9157,210.3432
3223,-49.8376,56.9157,210.3432
3224,-49.8376,56.9157,210.3432
3225,-49.8376,56.9157,210.3432
3226,-49.8376,56.9157,210.3432
3227,-49.8376,56.9157,210.3432
3228,-49.8376,56.9157,210.3432
3229,-49.8376,56.9157,210.3432
3230,-49.8376,56.9157,210.3432
3231,-49.8376,56.9157,210.3432
3232,-49.8376,56.9157,210.3432
3233,-49.8376,56.9157,210.3432
3234,-49.8376,56.9157,210.3432
3235,-49.8376,56.9157,210.3432
3236,-49.8376,56.9157,210.3432
3237,-49.8376,56.9157,210.3432
3238,-49.8376,56.9157,210.3432
3239,-49.8376,56.9157,210.3432
3240,-49.8376,56.9157,210.3432
3241,-49.8376,56.9157,210.3432
3242,-49.8376,56.9157,210.3432
3243,-49.8376,56.9157,210.3432
3244,-49.8376,56.9157,210.3432
3245,-49.8376,56.9157,210.3432
3246,-49.8376,56.9157,210.3432
3247,-49.8376,56.9157,210.3432
3248,-49.8376,56.9157,210.3432
3249,-49.8376,56.9157,210.3432
3250,-49.8376,56.9157,210.3432
3251,-49.8376,56.9157,210.3432
3252,-49.8376,56.9157,210.3432
3253,-49.8376,56.9157,210.3432
3254,-49.8376,56.9157,210.3432
3255,-49.8376,56.9157,210.3432
3256,-49.8376,56.9157,210.3432
3257,-5.1641,70.332,286.4768
3258,-5.2595,-73.4597,263.8489
3259,-5.2595,-73.4597,263.8489
3260,-5.2595,-73.4597,263.8489
3261,-5.4046,-108.4218,321.9763
3262,-5.4046,-108.4218,321.9763
3263,-5.4046,-108.4218,321.9763
3264,-5.4046,-108.4218,321.9763
3265,-5.6168,116.7174,348.801
3266,-52.0628,-79.5963,195.3915
3267,-52.0628,-79.5963,195.3915
3268,-52.0628,-79.5963,195.3915
3269,-52.0628,-79.5963,195.3915
3270,-52.0628,-79.5963,195.3915
3271,-52.0628,-79.5963,195.3915
3272,-52.0628,-79.5963,195.3915
3273,-52.0628,-79.5963,195.3915
3274,-52.0628,-79.5963,195.3915
3275,-52.0628,-79.5963,195.3915
3276,-52.0628,-79.5963,195.3915
3277,-52.0628,-79.5963,195.3915
3278,-52.0628,-79.5963,195.3915
3279,-52.0628,-79.5963,195.3915
3280,-52.0628,-79.5963,195.3915
3281,-52.0628,-79.5963,195.3915
3282,-52.0628,-79.5963,195.3915
3283,-52.0628,-79.5963,195.3915
3284,-52.0628,-79.5963,195.3915
3285,-52.0628,-79.5963,195.3915
3286,-52.0628,-79.5963,195.3915
3287,-52.0628,-79.5963,195.3915
3288,-52.0628,-79.5963,195.3915
3289,-52.0628,-79.5963,195.3915
3290,-52.0628,-79.5963,195.3915
3291,-52.0628,-79.5963,195.3915
3292,-52.0628,-79.5963,195.3915
3293,-52.0628,-79.5963,195.3915
3294,-52.0628,-79.5963,195.3915
3295,-52.0628,-79.5963,195.3915
3296,-52.0628,-79.5963,195.3915
3297,-52.0628,-79.5963,195.3915
3298,-52.0628,-79.5963,195.3915
3299,-52.0628,-79.5963,195.3915
3300,-52.0628,-79.5963,195.3915
3301,-52.0628,-79.5963,195.3915
3302,-52.0628,-79.5963,195.3915
3303,-52.0628,-79.5963,195.3915
3304,-52.0628,-79.5963,195.3915
3305,-52.0628,-79.5963,195.3915
3306,-52.0628,-79.5963,195.3915
3307,-52.0628,-79.5963,195.3915
3308,-52.0628,-79.5963,195.3915
3309,-52.0628,-79.5963,195.3915
3310,-52.0628,-79.5963,195.3915
3311,-52.0628,-79.5963,195.3915
3312,-52.0628,-79.5963,195.3915
3313,-52.0628,-79.5963,195.3915
3314,-52.0628,-79.5963,195.3915
3315,-52.0628,-79.5963,195.3915
3316,-52.0628,-79.5963,195.3915
3317,-52.4573,-18.0725,174.2185
3318,-52.4573,-18.0725,174.2185
3319,-52.4573,-18.0725,174.2185
3320,-52.4573,-18.0725,174.2185
3321,-52.4573,-18.0725,174.2185
3322,-52.4573,-18.0725,174.2185
3323,-52.4573,-18.0725,174.2185
3324,-52.4573,-18.0725,174.2185
3325,-52.4573,-18.0725,174.2185
3326,-52.4573,-18.0725,174.2185
3327,-52.4573,-18.0725,174.2185
3328,-52.4785,-45.643,178.1457
3329,-52.4785,-45.643,178.1457
3330,-52.4785,-45.643,178.1457
3331,-52.4785,-45.643,178.1457
3332,-52.4785,-45.643,178.1457
3333,-52.4785,-45.643,178.1457
3334,-52.4785,-45.643,178.1457
3335,-52.4785,-45.643,178.1457
3336,-52.4785,-45.643,178.1457
3337,-52.4785,-45.643,178.1457
3338,-52.4785,-45.643,178.1457
3339,-52.4785,-45.643,178.1457
3340,-52.4785,-45.643,178.1457
3341,-52.4785,-45.643,178.1457
3342,-52.4785,-45.643,178.1457
3343,-52.4785,-45.643,178.1457
3344,-52.4785,-45.643,178.1457
3345,-52.4785,-45.643,178.1457
3346,-52.4785,-45.643,178.1457
3347,-52.4785,-45.643,178.1457
3348,-52.4785,-45.643,178.1457
3349,-52.4785,-45.643,178.1457
3350,-52.4785,-45.643,178.1457
3351,-52.4785,-45.643,178.1457
3352,-52.4785,-45.643,178.1457
3353,-52.4785,-45.643,178.1457
3354,-52.4785,-45.643,178.1457
3355,-52.4785,-45.643,178.1457
3356,-52.4785,-45.643,178.1457
3357,-52.4785,-45.643,178.1457
3358,-52.4785,-45.643,178.1457
3359,-52.4785,-45.643,178.1457
3360,-52.4785,-45.643,178.1457
3361,-52.4785,-45.643,178.1457
3362,-52.4785,-45.643,178.1457
3363,-52.4785,-45.643,178.1457
3364,-52.4785,-45.643,178.1457
3365,-52.4785,-45.643,178.1457
3366,-52.4785,-45.643,178.1457
3367,-52.7513,2.9569,149.9786
3368,-52.7513,2.9569,149.9786
3369,-52.7513,2.9569,149.9786
3370,-52.7513,2.9569,149.9786
3371,-52.7513,2.9569,149.9786
3372,-52.7513,2.9569,149.9786
3373,-52.7513,2.9569,149.9786
3374,-52.7513,2.9569,149.9786
3375,-52.7513,2.9569,149.9786
3376,-53.068,76.6491,263.9987
3377,-53.068,76.6491,263.9987
3378,-53.068,76.6491,263.9987
3379,-53.068,76.6491,263.9987
3380,-53.068,76.6491,263.9987
3381,-53.068,76.6491,263.9987
3382,-53.068,76.6491,263.9987
3383,-53.068,76.6491,263.9987
3384,-53.068,76.6491,263.9987
3385,-53.068,76.6491,263.9987
3386,-53.068,76.6491,263.9987
3387,-53.068,76.6491,263.9987
3388,-53.068,76.6491,263.9987
3389,-53.068,76.6491,263.9987
3390,-53.068,76.6491,263.9987
3391,-53.068,76.6491,263.9987
3392,-53.068,76.6491,263.9987
3393,-54.1269,93.8757,203.4564
3394,-54.1269,93.8757,203.4564
3395,-54.1269,93.8757,203.4564
3396,-54.1269,93.8757,203.4564
3397,-54.1269,93.8757,203.4564
3398,-54.1269,93.8757,203.4564
3399,-54.1269,93.8757,203.4564
3400,-54.1269,93.8757,203.4564
3401,-54.1269,93.8757,203.4564
3402,-54.1269,93.8757,203.4564
3403,-54.1269,93.8757,203.4564
3404,-54.1269,93.8757,203.4564
3405,-54.1269,93.8757,203.4564
3406,-54.1269,93.8757,203.4564
3407,-54.1269,93.8757,203.4564
3408,-54.1269,93.8757,203.4564
3409,-54.1269,93.8757,203.4564
3410,-54.1269,93.8757,203.4564
3411,-54.1269,93.8757,203.4564
3412,-54.1269,93.8757,203.4564
3413,-54.1269,93.8757,203.4564
3414,-54.1269,93.8757,203.4564
3415,-54.1269,93.8757,203.4564
3416,-54.1269,93.8757,203.4564
3417,-54.1269,93.8757,203.4564
3418,-54.1269,93.8757,203.4564
3419,-54.1269,93.8757,203.4564
3420,-54.1269,93.8757,203.4564
3421,-54.1269,93.8757,203.4564
3422,-54.1269,93.8757,203.4564
3423,-54.1269,93.8757,203.4564
3424,-54.1269,93.8757,203.4564
3425,-54.1269,93.8757,203.4564
3426,-54.1269,93.8757,203.4564
3427,-54.1269,93.8757,203.4564
3428,-54.1269,93.8757,203.4564
3429,-54.1269,93.8757,203.4564
3430,-54.1269,93.8757,203.4564
3431,-54.1269,93.8757,203.4564
3432,-54.1269,93.8757,203.4564
3433,-54.1269,93.8757,203.4564
3434,-54.1269,93.8757,203.4564
3435,-54.1269,93.8757,203.4564
3436,-54.1269,93.8757,203.4564
3437,-54.1269,93.8757,203.4564
3438,-54.1269,93.8757,203.4564
3439,-54.1269,93.8757,203.4564
3440,-54.1269,93.8757,203.4564
3441,-54.1269,93.8757,203.4564
3442,-54.1269,93.8757,203.4564
3443,-54.1269,93.8757,203.4564
3444,-54.1269,93.8757,203.4564
3445,-54.1269,93.8757,203.4564
3446,-54.1269,93.8757,203.4564
3447,-54.1269,93.8757,203.4564
3448,-54.3163,49.1242,274.9495
3449,-54.3163,49.1242,274.9495
3450,-54.3163,49.1242,274.9495
3451,-54.3163,49.1242,274.9495
3452,-54.3163,49.1242,274.9495
3453,-54.3163,49.1242,274.9495
3454,-54.3163,49.1242,274.9495
3455,-54.3163,49.1242,274.9495
3456,-54.3163,49.1242,274.9495
3457,-54.3163,49.1242,274.9495
3458,-54.3163,49.1242,274.9495
3459,-54.3163,49.1242,274.9495
3460,-54.6649,-81.5943,235.9254
3461,-54.6649,-81.5943,235.9254
3462,-54.6649,-81.5943,235.9254
3463,-54.6649,-81.5943,235.9254
3464,-54.6649,-81.5943,235.9254
3465,-54.6649,-81.5943,235.9254
3466,-54.6649,-81.5943,235.9254
3467,-54.6649,-81.5943,235.9254
3468,-54.6649,-81.5943,235.9254
3469,-54.6649,-81.5943,235.9254
3470,-54.6649,-81.5943,235.9254
3471,-54.6649,-81.5943,235.9254
3472,-54.6649,-81.5943,235.9254
3473,-54.6649,-81.5943,235.9254
3474,-54.6649,-81.5943,235.9254
3475,-55.1619,-18.2554,152.8205
3476,-55.1619,-18.2554,152.8205
3477,-55.1619,-18.2554,152.8205
3478,-55.1619,-18.2554,152.8205
3479,-55.1619,-18.2554,152.8205
3480,-55.1619,-18.2554,152.8205
3481,-55.1619,-18.2554,152.8205
3482,-55.1619,-18.2554,152.8205
3483,-55.1619,-18.2554,152.8205
3484,-55.1619,-18.2554,152.8205
3485,-55.1619,-18.2554,152.8205
3486,-55.1619,-18.2554,152.8205
3487,-55.1619,-18.2554,152.8205
3488,-55.1619,-18.2554,152.8205
3489,-55.1619,-18.2554,152.8205
3490,-55.1619,-18.2554,152.8205
3491,-55.1619,-18.2554,152.8205
3492,-55.1619,-18.2554,152.8205
3493,-55.1619,-18.2554,152.8205
3494,-55.1619,-18.2554,152.8205
3495,-55.1619,-18.2554,152.8205
3496,-55.1619,-18.2554,152.8205
3497,-55.1619,-18.2554,152.8205
3498,-55.1619,-18.2554,152.8205
3499,-55.1619,-18.2554,152.8205
3500,-55.1619,-18.2554,152.8205
3501,-55.1619,-18.2554,152.8205
3502,-55.1619,-18.2554,152.8205
3503,-55.1619,-18.2554,152.8205
3504,-55.1619,-18.2554,152.8205
3505,-55.1619,-18.2554,152.8205
3506,-55.6023,-125.7526,302.5797
3507,-55.6023,-125.7526,302.5797
3508,-55.6023,-125.7526,302.5797
3509,-55.6023,-125.7526,302.5797
3510,-55.6023,-125.7526,302.5797
3511,-55.6023,-125.7526,302.5797
3512,-55.6023,-125.7526,302.5797
3513,-55.6023,-125.7526,302.5797
3514,-56.0933,69.7869,367.2372
3515,-56.0933,69.7869,367.2372
3516,-56.0933,69.7869,367.2372
3517,-56.0933,69.7869,367.2372
3518,-56.0933,69.7869,367.2372
3519,-56.4991,151.7463,297.453
3520,-56.4991,151.7463,297.453
3521,-56.5779,-70.4325,156.5846
3522,-56.5779,-70.4325,156.5846
3523,-56.5779,-70.4325,156.5846
3524,-56.5779,-70.4325,156.5846
3525,-56.5779,-70.4325,156.5846
3526,-56.5779,-70.4325,156.5846
3527,-56.5779,-70.4325,156.5846
3528,-56.5779,-70.4325,156.5846
3529,-56.5779,-70.4325,156.5846
3530,-56.5779,-70.4325,156.5846
3531,-56.5779,-70.4325,156.5846
3532,-56.5779,-70.4325,156.5846
3533,-56.5779,-70.4325,156.5846
3534,-56.5779,-70.4325,156.5846
3535,-56.5779,-70.4325,156.5846
3536,-56.5779,-70.4325,156.5846
3537,-56.5779,-70.4325,156.5846
3538,-56.5779,-70.4325,156.5846
3539,-56.5779,-70.4325,156.5846
3540,-56.5779,-70.4325,156.5846
3541,-56.5779,-70.4325,156.5846
3542,-56.5779,-70.4325,156.5846
3543,-56.5779,-70.4325,156.5846
3544,-56.5779,-70.4325,156.5846
3545,-56.5779,-70.4325,156.5846
3546,-56.5779,-70.4325,156.5846
3547,-56.5779,-70.4325,156.5846
3548,-56.5779,-70.4325,156.5846
3549,-56.5779,-70.4325,156.5846
3550,-56.5779,-70.4325,156.5846
3551,-56.5779,-70.4325,156.5846
3552,-56.5779,-70.4325,156.5846
3553,-56.5779,-70.4325,156.5846
3554,-56.5779,-70.4325,156.5846
3555,-56.5779,-70.4325,156.5846
3556,-56.5779,-70.4325,156.5846
3557,-56.5779,-70.4325,156.5846
3558,-56.5779,-70.4325,156.5846
3559,-56.5779,-70.4325,156.5846
3560,-56.5779,-70.4325,156.5846
3561,-56.5779,-70.4325,156.5846
3562,-56.5779,-70.4325,156.5846
3563,-56.5779,-70.4325,156.5846
3564,-56.5779,-70.4325,156.5846
3565,-56.5779,-70.4325,156.5846
3566,-56.5779,-70.4325,156.5846
3567,-56.5779,-70.4325,156.5846
3568,-56.5779,-70.4325,156.5846
3569,-56.5779,-70.4325,156.5846
3570,-56.5779,-70.4325,156.5846
3571,-56.5779,-70.4325,156.5846
3572,-56.5779,-70.4325,156.5846
3573,-56.5779,-70.4325,156.5846
3574,-56.5779,-70.4325,156.5846
3575,-56.5779,-70.4325,156.5846
3576,-56.5779,-70.4325,156.5846
3577,-56.5779,-70.4325,156.5846
3578,-56.5779,-70.4325,156.5846
3579,-56.5779,-70.4325,156.5846
3580,-56.5779,-70.4325,156.5846
3581,-56.5779,-70.4325,156.5846
3582,-56.5779,-70.4325,156.5846
3583,-56.5779,-70.4325,156.5846
3584,-56.5779,-70.4325,156.5846
3585,-56.5779,-70.4325,156.5846
3586,-56.5779,-70.4325,156.5846
3587,-56.5779,-70.4325,156.5846
3588,-56.5779,-70.4325,156.5846
3589,-56.5779,-70.4325,156.5846
3590,-56.5779,-70.4325,156.5846
3591,-56.5779,-70.4325,156.5846
3592,-56.5779,-70.4325,156.5846
3593,-56.5779,-70.4325,156.5846
3594,-56.5779,-70.4325,156.5846
3595,-56.5779,-70.4325,156.5846
3596,-56.5779,-70.4325,156.5846
3597,-56.5779,-70.4325,156.5846
3598,-56.5779,-70.4325,156.5846
3599,-56.5779,-70.4325,156.5846
3600,-56.5779,-70.4325,156.5846
3601,-56.5779,-70.4325,156.5846
3602,-56.5779,-70.4325,156.5846
3603,-56.5779,-70.4325,156.5846
3604,-56.5779,-70.4325,156.5846
3605,-56.5779,-70.4325,156.5846
3606,-56.5779,-70.4325,156.5846
3607,-56.5779,-70.4325,156.5846
3608,-56.5779,-70.4325,156.5846
3609,-56.5779,-70.4325,156.5846
3610,-56.5779,-70.4325,156.5846
3611,-56.5779,-70.4325,156.5846
3612,-56.5779,-70.4325,156.5846
3613,-56.5779,-70.4325,156.5846
3614,-56.5779,-70.4325,156.5846
3615,-56.5779,-70.4325,156.5846
3616,-56.5779,-70.4325,156.5846
3617,-56.5779,-70.4325,156.5846
3618,-56.5779,-70.4325,156.5846
3619,-56.5779,-70.4325,156.5846
3620,-56.5779,-70.4325,156.5846
3621,-56.5779,-70.4325,156.5846
3622,-56.5779,-70.4325,156.5846
3623,-56.5779,-70.4325,156.5846
3624,-56.5779,-70.4325,156.5846
3625,-56.5779,-70.4325,156.5846
3626,-56.5779,-70.4325,156.5846
3627,-56.5779,-70.4325,156.5846
3628,-56.5779,-70.4325,156.5846
3629,-56.5779,-70.4325,156.5846
3630,-56.5779,-70.4325,156.5846
3631,-56.5779,-70.4325,156.5846
3632,-56.5779,-70.4325,156.5846
3633,-56.5779,-70.4325,156.5846
3634,-56.5779,-70.4325,156.5846
3635,-56.5779,-70.4325,156.5846
3636,-56.5779,-70.4325,156.5846
3637,-56.5779,-70.4325,156.5846
3638,-56.5779,-70.4325,156.5846
3639,-56.5779,-70.4325,156.5846
3640,-56.5779,-70.4325,156.5846
3641,-56.5779,-70.4325,156.5846
3642,-56.5779,-70.4325,156.5846
3643,-56.5779,-70.4325,156.5846
3644,-56.5779,-70.4325,156.5846
3645,-56.5779,-70.4325,156.5846
3646,-56.5779,-70.4325,156.5846
3647,-56.5779,-70.4325,156.5846
3648,-56.5779,-70.4325,156.5846
3649,-56.5779,-70.4325,156.5846
3650,-56.5779,-70.4325,156.5846
3651,-56.5779,-70.4325,156.5846
3652,-56.5779,-70.4325,156.5846
3653,-56.5779,-70.4325,156.5846
3654,-56.5779,-70.4325,156.5846
3655,-56.5779,-70.4325,156.5846
3656,-56.5779,-70.4325,156.5846
3657,-56.5779,-70.4325,156.5846
3658,-56.5779,-70.4325,156.5846
3659,-57.1793,8.6804,344.5597
3660,-57.1793,8.6804,344.5597
3661,-57.1793,8.6804,344.5597
3662,-57.1793,8.6804,344.5597
3663,-57.1793,8.6804,344.5597
3664,-57.1793,8.6804,344.5597
3665,-57.1793,8.6804,344.5597
3666,-57.1793,8.6804,344.5597
3667,-57.1793,8.6804,344.5597
